'id_car_option_value','id_car_option','id_car_equipment','is_base','date_create','date_update','id_car_type'
'748599','1046','12217','1','1464499635','1464499635','1'
'748600','1103','12217','1','1464499635','1464499635','1'
'748601','1047','12217','1','1464499635','1464499635','1'
'748602','86','12217','1','1464499635','1464499635','1'
'748603','1104','12217','1','1464499635','1464499635','1'
'748604','2011','12217','1','1464499635','1464499635','1'
'748605','1106','12217','1','1464499635','1464499635','1'
'748606','1187','12217','1','1464499635','1464499635','1'
'748607','1082','12217','1','1464499635','1464499635','1'
'748608','347','12217','1','1464499635','1464499635','1'
'748609','1271','12217','1','1464499635','1464499635','1'
'748610','1051','12217','1','1464499635','1464499635','1'
'748611','5508','12217','1','1464499635','1464499635','1'
'748612','20514','12217','1','1464499635','1464499635','1'
'748613','1107','12217','1','1464499635','1464499635','1'
'748614','613','12218','1','1464499636','1464499636','1'
'748615','70','12218','1','1464499636','1464499636','1'
'748616','980','12218','1','1464499636','1464499636','1'
'748617','981','12218','1','1464499636','1464499636','1'
'748618','982','12218','1','1464499636','1464499636','1'
'748619','759','12218','1','1464499636','1464499636','1'
'748620','984','12218','1','1464499636','1464499636','1'
'748621','985','12218','1','1464499636','1464499636','1'
'748622','986','12218','1','1464499636','1464499636','1'
'748623','1245','12218','1','1464499636','1464499636','1'
'748624','18522','12218','1','1464499636','1464499636','1'
'748625','927','12218','1','1464499636','1464499636','1'
'748626','988','12218','1','1464499636','1464499636','1'
'748627','20504','12218','1','1464499636','1464499636','1'
'748628','1108','12218','1','1464499636','1464499636','1'
'748629','20505','12218','1','1464499636','1464499636','1'
'748630','1089','12218','1','1464499636','1464499636','1'
'748631','1090','12218','1','1464499636','1464499636','1'
'748632','252','12218','1','1464499636','1464499636','1'
'748633','18538','12218','1','1464499636','1464499636','1'
'748634','499','12218','1','1464499636','1464499636','1'
'748635','1091','12218','1','1464499636','1464499636','1'
'748636','20515','12218','1','1464499636','1464499636','1'
'748637','1092','12218','1','1464499636','1464499636','1'
'748638','993','12218','1','1464499636','1464499636','1'
'748639','14','12218','1','1464499636','1464499636','1'
'748640','254','12218','1','1464499636','1464499636','1'
'748641','15','12218','1','1464499636','1464499636','1'
'748642','890','12218','1','1464499636','1464499636','1'
'748643','1154','12218','1','1464499636','1464499636','1'
'748644','1116','12218','1','1464499636','1464499636','1'
'748645','998','12218','1','1464499636','1464499636','1'
'748646','1137','12218','1','1464499636','1464499636','1'
'748647','1093','12218','1','1464499636','1464499636','1'
'748648','1094','12218','1','1464499636','1464499636','1'
'748649','6509','12218','1','1464499636','1464499636','1'
'748650','1055','12218','1','1464499636','1464499636','1'
'748651','1110','12218','1','1464499636','1464499636','1'
'748652','20516','12218','1','1464499636','1464499636','1'
'748653','1098','12218','1','1464499636','1464499636','1'
'748654','1004','12218','1','1464499636','1464499636','1'
'748655','197','12218','1','1464499636','1464499636','1'
'748656','1010','12218','1','1464499636','1464499636','1'
'748657','1196','12218','1','1464499636','1464499636','1'
'748658','1013','12218','1','1464499636','1464499636','1'
'748659','20509','12218','1','1464499636','1464499636','1'
'748660','1015','12218','1','1464499636','1464499636','1'
'748661','1017','12218','1','1464499636','1464499636','1'
'748662','1018','12218','1','1464499636','1464499636','1'
'748663','1162','12218','1','1464499636','1464499636','1'
'748664','1198','12218','1','1464499636','1464499636','1'
'748665','1164','12218','1','1464499636','1464499636','1'
'748666','1165','12218','1','1464499636','1464499636','1'
'748667','1020','12218','1','1464499636','1464499636','1'
'748668','896','12218','1','1464499636','1464499636','1'
'748669','1100','12218','1','1464499636','1464499636','1'
'748670','1023','12218','1','1464499636','1464499636','1'
'748671','1024','12218','1','1464499636','1464499636','1'
'748672','1025','12218','1','1464499636','1464499636','1'
'748673','1026','12218','1','1464499636','1464499636','1'
'748674','1170','12218','1','1464499636','1464499636','1'
'748675','20517','12218','1','1464499636','1464499636','1'
'748676','6514','12218','1','1464499636','1464499636','1'
'748677','202','12218','1','1464499636','1464499636','1'
'748678','36','12218','1','1464499636','1464499636','1'
'748679','1027','12218','1','1464499636','1464499636','1'
'748680','1101','12218','1','1464499636','1464499636','1'
'748681','1102','12218','1','1464499636','1464499636','1'
'748682','1029','12218','1','1464499636','1464499636','1'
'748683','1030','12218','1','1464499636','1464499636','1'
'748684','20510','12218','1','1464499636','1464499636','1'
'748685','20511','12218','1','1464499636','1464499636','1'
'748686','589','12218','1','1464499636','1464499636','1'
'748687','1031','12218','1','1464499636','1464499636','1'
'748688','20512','12218','1','1464499636','1464499636','1'
'748689','1035','12218','1','1464499636','1464499636','1'
'748690','1036','12218','1','1464499636','1464499636','1'
'748691','945','12218','1','1464499636','1464499636','1'
'748692','1124','12218','1','1464499636','1464499636','1'
'748693','1037','12218','1','1464499636','1464499636','1'
'748694','1038','12218','1','1464499636','1464499636','1'
'748696','40','12218','1','1464499636','1464499636','1'
'748697','1264','12218','1','1464499636','1464499636','1'
'748698','1265','12218','1','1464499636','1464499636','1'
'748699','130','12218','1','1464499636','1464499636','1'
'748700','1041','12218','1','1464499636','1464499636','1'
'748701','1203','12218','1','1464499636','1464499636','1'
'748702','232','12218','1','1464499636','1464499636','1'
'748703','1044','12218','1','1464499636','1464499636','1'
'748704','1045','12218','1','1464499636','1464499636','1'
'748705','1046','12218','1','1464499636','1464499636','1'
'748706','1103','12218','1','1464499636','1464499636','1'
'748707','1047','12218','1','1464499636','1464499636','1'
'748708','86','12218','1','1464499636','1464499636','1'
'748709','1240','12218','1','1464499636','1464499636','1'
'748710','1104','12218','1','1464499636','1464499636','1'
'748711','2011','12218','1','1464499637','1464499637','1'
'748712','1106','12218','1','1464499637','1464499637','1'
'748713','236','12218','1','1464499637','1464499637','1'
'748714','1187','12218','1','1464499637','1464499637','1'
'748715','1082','12218','1','1464499637','1464499637','1'
'748716','347','12218','1','1464499637','1464499637','1'
'748717','1271','12218','1','1464499637','1464499637','1'
'748718','1051','12218','1','1464499637','1464499637','1'
'748719','5508','12218','1','1464499637','1464499637','1'
'748720','20514','12218','1','1464499637','1464499637','1'
'748721','1107','12218','1','1464499637','1464499637','1'
'748722','613','12219','1','1464499637','1464499637','1'
'748723','70','12219','1','1464499637','1464499637','1'
'748724','980','12219','1','1464499637','1464499637','1'
'748725','981','12219','1','1464499637','1464499637','1'
'748726','982','12219','1','1464499637','1464499637','1'
'748727','759','12219','1','1464499637','1464499637','1'
'748728','984','12219','1','1464499637','1464499637','1'
'748729','985','12219','1','1464499637','1464499637','1'
'748730','986','12219','1','1464499637','1464499637','1'
'748731','1245','12219','1','1464499637','1464499637','1'
'748732','18522','12219','1','1464499637','1464499637','1'
'748733','927','12219','1','1464499637','1464499637','1'
'748734','988','12219','1','1464499637','1464499637','1'
'748735','20504','12219','1','1464499637','1464499637','1'
'748736','1108','12219','1','1464499637','1464499637','1'
'748737','20505','12219','1','1464499637','1464499637','1'
'748738','1089','12219','1','1464499637','1464499637','1'
'748739','1090','12219','1','1464499637','1464499637','1'
'748740','252','12219','1','1464499637','1464499637','1'
'748741','18538','12219','1','1464499637','1464499637','1'
'748742','499','12219','1','1464499637','1464499637','1'
'748743','1091','12219','1','1464499637','1464499637','1'
'748744','20515','12219','1','1464499637','1464499637','1'
'748745','1092','12219','1','1464499637','1464499637','1'
'748746','993','12219','1','1464499637','1464499637','1'
'748747','14','12219','1','1464499637','1464499637','1'
'748748','254','12219','1','1464499637','1464499637','1'
'748749','15','12219','1','1464499637','1464499637','1'
'748750','890','12219','1','1464499637','1464499637','1'
'748751','1154','12219','1','1464499637','1464499637','1'
'748752','1116','12219','1','1464499637','1464499637','1'
'748753','998','12219','1','1464499637','1464499637','1'
'748754','1137','12219','1','1464499637','1464499637','1'
'748755','1093','12219','1','1464499637','1464499637','1'
'748756','1094','12219','1','1464499637','1464499637','1'
'748757','6509','12219','1','1464499637','1464499637','1'
'748758','1055','12219','1','1464499637','1464499637','1'
'748759','1110','12219','1','1464499637','1464499637','1'
'748760','20516','12219','1','1464499637','1464499637','1'
'748761','1098','12219','1','1464499637','1464499637','1'
'748762','1004','12219','1','1464499637','1464499637','1'
'748763','197','12219','1','1464499637','1464499637','1'
'748764','1010','12219','1','1464499637','1464499637','1'
'748765','1196','12219','1','1464499637','1464499637','1'
'748766','1013','12219','1','1464499637','1464499637','1'
'748767','20509','12219','1','1464499637','1464499637','1'
'748768','1015','12219','1','1464499637','1464499637','1'
'748769','1017','12219','1','1464499637','1464499637','1'
'748770','1018','12219','1','1464499637','1464499637','1'
'748771','1162','12219','1','1464499637','1464499637','1'
'748772','1198','12219','1','1464499637','1464499637','1'
'748773','1164','12219','1','1464499637','1464499637','1'
'748774','1165','12219','1','1464499637','1464499637','1'
'748775','1020','12219','1','1464499637','1464499637','1'
'748776','896','12219','1','1464499637','1464499637','1'
'748777','1100','12219','1','1464499637','1464499637','1'
'748778','1141','12219','1','1464499637','1464499637','1'
'748779','1023','12219','1','1464499637','1464499637','1'
'748780','1024','12219','1','1464499637','1464499637','1'
'748781','1025','12219','1','1464499637','1464499637','1'
'748782','1142','12219','1','1464499637','1464499637','1'
'748783','1170','12219','1','1464499637','1464499637','1'
'748784','20517','12219','1','1464499637','1464499637','1'
'748785','6514','12219','1','1464499637','1464499637','1'
'748786','202','12219','1','1464499637','1464499637','1'
'748787','1127','12219','1','1464499637','1464499637','1'
'748788','1232','12219','1','1464499637','1464499637','1'
'748789','1128','12219','1','1464499637','1464499637','1'
'748790','1130','12219','1','1464499637','1464499637','1'
'748791','1144','12219','1','1464499637','1464499637','1'
'748792','1233','12219','1','1464499637','1464499637','1'
'748793','1133','12219','1','1464499638','1464499638','1'
'748794','1027','12219','1','1464499638','1464499638','1'
'748795','1101','12219','1','1464499638','1464499638','1'
'748796','1102','12219','1','1464499638','1464499638','1'
'748797','1029','12219','1','1464499638','1464499638','1'
'748798','1030','12219','1','1464499638','1464499638','1'
'748799','20510','12219','1','1464499638','1464499638','1'
'748800','20511','12219','1','1464499638','1464499638','1'
